sessionId,askAnswerId,machineId,configId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,isMentionedBrandsInKM,quickReplyLevel,quickReplyParentTitle,questionNumber,keyword,machineName
1782218051923,1782218058531,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=360a46a18a1c41c2880652e929df2761, คุณขาคุณทำอะไรอยู่,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH,,false,2026-06-23T12:34:17.082182+00:00,2026-06-23T12:34:20.578243+00:00,TranscriptionError,,,,,,1,,TheMall-004-M8-BKP-05
1782218036973,1782218044646,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=7499513a785e8730acb3508d4f838c6c, our first shot at head,"I'm sorry, I couldn't find information about ""our first shot at head"". <break/> If I misunderstood your question, please ask again. <break/>",en-US,,true,2026-06-23T12:34:03.408301+00:00,2026-06-23T12:34:07.623292+00:00,TranscriptionError,,,,,,1,,TheMall-004-M8-BKP-05
1782217826471,1782218034099,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=90e0098758e61f5e4254863f64531460, ตอนนี้อยู่ที่เดอะมอลล์บางกะปินะครับไม่ทราบว่าต้องเดินขึ้นไปตรงไหนตำแหน่งไหน,ขออภัยค่ะ ฉันไม่มีข้อมูลรายละเอียดเส้นทางเดินภายใน The Mall Bangkapi ว่าต้องเดินขึ้นไปตรงไหนหรือตำแหน่งไหนค่ะ <break/> ถ้าคุณบอกว่าต้องการไปที่ไหนในห้าง ฉันจะช่วยหาข้อมูลให้ได้นะคะ <break/> กรุณาบอกจุดหมายที่ต้องการไปค่ะ <break/>,th-TH,,true,2026-06-23T12:33:52.703165+00:00,2026-06-23T12:33:58.860331+00:00,Map and Navigation,Mall Location,,,,,8,,TheMall-004-M8-BKP-05
1782217826471,1782218000569,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=38fbaf4dff85fff84087b37fbf8792ac, ไปยังไงครับ,คุณสามารถไปที่ The Mall Bangkapi ได้โดยใช้บริการรถแท็กซี่ค่ะ <break/> มีจุดบริการแท็กซี่ที่ทางออกหลักของห้างเลยค่ะ <break/> นอกจากนี้ยังมีบริการรถรับส่ง (shuttle bus) บางเส้นทางด้วยนะคะ <break/> สะดวกมากสำหรับการเดินทางมาที่นี่ค่ะ <break/> ถ้าคุณต้องการรายละเอียดเพิ่มเติมเกี่ยวกับเส้นทางรถรับส่ง แจ้งได้นะคะ <break/> ยินดีช่วยค่ะ!,th-TH,,false,2026-06-23T12:33:18.774776+00:00,2026-06-23T12:33:25.032353+00:00,Map and Navigation,General Navigation,,,,,7,,TheMall-004-M8-BKP-05
1782217826471,1782217972490,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=7ffd0756c33d7d9bf5c62ea31c9d4947, สนใจไปดูครับ,HarborLand อยู่ที่ชั้น 3 ของ The Mall Lifestore Bangkapi ค่ะ <break/> เป็นพื้นที่เล่นสำหรับเด็กในร่มที่มีหลากหลายกิจกรรมสนุกๆ ให้เด็กๆ ได้เล่นค่ะ <break/> ถ้าคุณพาเด็กๆ ไป จะได้สนุกและปลอดภัยในบรรยากาศที่ออกแบบมาเพื่อเด็กโดยเฉพาะค่ะ <break/> ถ้าต้องการข้อมูลเพิ่มเติมหรือวิธีการเดินทางไปที่นั่น บอกได้นะคะ <break/> ยินดีช่วยค่ะ! <break/>,th-TH,,false,2026-06-23T12:32:50.689326+00:00,2026-06-23T12:32:57.201377+00:00,Misc,,,,,,6,,TheMall-004-M8-BKP-05
1782217826471,1782217948633,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=0c37e3861aca0202221dee933ff9c9a7, สไลเดอร์,ที่ The Mall Bangkapi มี HarborLand ค่ะ <break/> เป็นพื้นที่เล่นสำหรับเด็กในร่มที่ชั้น 3 <break/> แต่ในข้อมูลไม่มีระบุว่ามีสไลเดอร์หรือไม่ค่ะ <break/> คุณสนใจไปดูที่ HarborLand ไหมคะ? <break/>,th-TH,,false,2026-06-23T12:32:27.102248+00:00,2026-06-23T12:32:33.365486+00:00,Attraction,Play Area,,,,,5,,TheMall-004-M8-BKP-05
1782217826471,1782217919473,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=f28a82e7166d395398d66a1e7c45a94d, เดอะมอลล์มีทั้งหมดกี่ชั้นครับ,"เดอะมอลล์ไลฟ์สโตร์บางกะปิมีทั้งหมด 4 ชั้นค่ะ <break/> ได้แก่ ชั้น M, ชั้น 1, ชั้น 2 และชั้น 3 <break/> โดยแต่ละชั้นมีร้านค้าและบริการต่างๆ เช่น ร้านเสื้อผ้า ร้านอิเล็กทรอนิกส์ และโรงหนังค่ะ <break/> ถ้าคุณต้องการข้อมูลเพิ่มเติมเกี่ยวกับแต่ละชั้น ฉันยินดีช่วยนะคะ <break/>",th-TH,,false,2026-06-23T12:31:57.738975+00:00,2026-06-23T12:32:04.552942+00:00,Facilities,Mall Information,,,,,4,,TheMall-004-M8-BKP-05
1782217826471,1782217900038,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=0148d9ce7e0951291f70c6ce9bd97215, เออๆแม่ถ้ามันบอกยายตัวแตกต่างกับการ์ตูนเลย,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับความแตกต่างระหว่างยายตัวจริงกับตัวการ์ตูนค่ะ <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH,,true,2026-06-23T12:31:38.429687+00:00,2026-06-23T12:31:44.094780+00:00,TranscriptionError,,,,,,3,,TheMall-004-M8-BKP-05
1782217826471,1782217866116,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=2956742b443f1fd654324b7d9cbd0b1f, หนังค่ะ,ที่ The Mall Bangkapi มีโรงหนังชื่อ Bangkapi Cineplex (EGV) ค่ะ <break/> อยู่ที่ชั้น 3 ของห้างนี้เลยค่ะ <break/> โรงหนังนี้ดำเนินการโดย Major Cineplex ด้วยนะคะ <break/> ถ้าคุณอยากดูหนังที่นี่ ชั้น 3 คือที่ที่ต้องไปเลยค่ะ <break/> มีบริการที่นั่งสบายและบรรยากาศดีมากค่ะ <break/>,th-TH,,false,2026-06-23T12:31:04.294572+00:00,2026-06-23T12:31:10.830353+00:00,Attraction,,,,,,2,,TheMall-004-M8-BKP-05
1782217826471,1782217832456,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=cecbf031c1920d89e67aebb8ffb14f20, เห็นตอนนี้ใส่ชุดไทยกันนะช่วงนี้ไม่ใส่ชุดไทยนะครับ,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับการใส่ชุดไทยหรือชุดไทยในช่วงนี้ที่ The Mall Bangkapi ค่ะ <break/> ถ้าคุณสนใจชุดแฟชั่นผู้หญิงทั่วไป ฉันสามารถแนะนำร้านเสื้อผ้าผู้หญิงที่นี่ได้นะคะ <break/> มีร้านอย่าง BOUTON blue, Christiana, CIERA, BOUTON และ ELITE ที่ชั้น M ค่ะ <break/> คุณต้องการทราบข้อมูลเพิ่มเติมไหมคะ? <break/>",th-TH,,true,2026-06-23T12:30:30.723228+00:00,2026-06-23T12:30:37.173551+00:00,Misc,,,,,,1,,TheMall-004-M8-BKP-05
1782217708594,1782217800862,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=a48bc7973d35c9898a3e0de81383a647, โทษนะครับพนักงานทำไมไม่ใส่ชุดไทยครับ,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับการแต่งกายของพนักงานหรือการใส่ชุดไทยค่ะ <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH,,true,2026-06-23T12:29:59.004118+00:00,2026-06-23T12:30:03.704972+00:00,Feedback,,,,,,4,,TheMall-004-M8-BKP-05
1782217708594,1782217775336,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=11e9ae2573c176c319c3a5bb02271ea1, และ,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับเหตุผลที่ไม่ได้แจ้งข้อมูลนั้นค่ะ <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH,,true,2026-06-23T12:29:33.633510+00:00,2026-06-23T12:29:40.243952+00:00,TranscriptionError,,,,,,3,,TheMall-004-M8-BKP-05
1782217708594,1782217754391,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=20162743048ef1f109ab89b5c075b083, แล้วจะพูดอะไรอ่ะ,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับวิธีพูดหรือคำแนะนำในการสนทนา <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH,,true,2026-06-23T12:29:12.645207+00:00,2026-06-23T12:29:17.840350+00:00,TranscriptionError,,,,,,2,,TheMall-004-M8-BKP-05
1782217708594,1782217716014,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=7e534acf4d18be4a5981a3584d35a415, อยู่ที่ไหนคะ,"Platinum M Lounge อยู่ที่ The Mall Lifestore Bangkapi ชั้น 2 ค่ะ <break/> คุณสามารถเข้าใช้ได้เฉพาะสมาชิก M Card Platinum, Scarlet M และผู้ถือบัตรเครดิต Bangkok Bank M Visa Luxe/Legend โดยต้องสแกนผ่านแอป M Card ค่ะ <break/> มีโซฟานั่งสบาย, Wi-Fi, ห้องน้ำสะอาด และเครื่องดื่มฟรีให้บริการด้วยค่ะ <break/> เปิดให้บริการตั้งแต่ 10:00 ถึง 22:00 น.ค่ะ <break/>",th-TH,,false,2026-06-23T12:28:34.515709+00:00,2026-06-23T12:28:41.127984+00:00,Map and Navigation,Location Inquiry,,,,,1,,TheMall-004-M8-BKP-05
1782216595658,1782216609933,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,samsonite,"Samsonite is located on the 1st floor of The Mall Lifestore Bangkapi. <break/> You can find luggage, bags, backpacks, carry-on bags, laptop backpacks, suitcases, crossbody bags, and tote bags there. <break/> It’s a great place for travel accessories and stylish bags! <break/> Would you like to know anything else about Samsonite? <break/>",en-US,,false,2026-06-23T12:10:09.168544+00:00,2026-06-23T12:10:13.832987+00:00,Shop Specific,Luggage & Bags,Samsonite,,,,2,,TheMall-001-M8-BKP-01
1782216595658,1782216602504,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US,,false,2026-06-23T12:10:01.782020+00:00,2026-06-23T12:10:01.912283+00:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-001-M8-BKP-01
1782197368886,1782216557130,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,american,"There are a few American-related stores and promotions here! <break/> 

American Eagle is a fashion store located on the M floor. <break/> 

American Tourister specializes in luggage and travel bags on the 1st floor. <break/> 

Also, there are American Express credit card promotions offering cashback at various stores in the mall. <break/> 

Would you like details about any of these? <break/>",en-US,,false,2026-06-23T12:09:16.409473+00:00,2026-06-23T12:09:22.649525+00:00,Shop Specific,Luggage,American Tourister,,,,2,,TheMall-001-M8-BKP-01
1782197368886,1782216543781,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US,,false,2026-06-23T12:09:03.573527+00:00,2026-06-23T12:09:03.818625+00:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-001-M8-BKP-01
1782215716398,1782215787333,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=e3b3b1caacbe280c312757b184b300db, bye-bye,"Goodbye! <break/> Have a wonderful day! <break/> If you need help again, just come back anytime!",en-US,,false,2026-06-23T11:56:27.858326+00:00,2026-06-23T11:56:31.769883+00:00,Misc,,,,,,5,,TheMall-002-M8-BKP-03
1782215716398,1782215779921,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=5257721cbf12c51304f695e4b19a04fb, I,"I'm sorry, I couldn't understand your question. <break/> Could you please ask again or provide more details? <break/>",en-US,,true,2026-06-23T11:56:20.530425+00:00,2026-06-23T11:56:25.345000+00:00,TranscriptionError,,,,,,4,,TheMall-002-M8-BKP-03
1782215716398,1782215754929,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=42afb9d244ddd76b0e0fee38d8bb4e54, where can I find pizza,"You can find pizza at a few places in The Mall Lifestore Bangkapi! <break/>
The Pizza Company is on the Ground floor (G). <break/>
LA PIZZA FAHANA is located on the 3rd floor. <break/>
If you want Halal pizza, SHABEEBEE HOUSE on the Ground floor offers that too. <break/>
Enjoy your pizza adventure! <break/>",en-US,,false,2026-06-23T11:55:55.450765+00:00,2026-06-23T11:56:01.577477+00:00,Map and Navigation,Food and Beverage,,,,,3,,TheMall-002-M8-BKP-03
1782215716398,1782215740499,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=9b9a87739338c2a801b1d794a881e735, you are so beautiful,Thank you so much for your kind words! <break/> I'm here to help you with anything you need. <break/> What can I assist you with today? <break/>,en-US,,false,2026-06-23T11:55:41.010981+00:00,2026-06-23T11:55:45.245389+00:00,Misc,,,,,,2,,TheMall-002-M8-BKP-03
1782215716398,1782215723167,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=b71e79b099748d1cccf59004912caa32, hi,Hi there! <break/> How can I help you today? <break/> Feel free to ask me anything about The Mall Bangkapi. <break/>,en-US,,false,2026-06-23T11:55:24.133571+00:00,2026-06-23T11:55:32.431832+00:00,Misc,,,,,,1,,TheMall-002-M8-BKP-03
1782213980537,1782213995151,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,สวัสดี,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH,false,false,2026-06-23T11:26:36.002169+00:00,2026-06-23T11:26:38.551311+00:00,Misc,,,,,,1,,TheMall-002-M8-BKP-03
1782213782836,1782213818403,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,ใฝมืืืปิิิิิิทืิืิืิืิืิืหิืกืิกืิหทืิืกืกกืกืืิืิืกิืกิกิกิกิกิกิกิ กกก,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับคำถามนี้ <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH,,true,2026-06-23T11:23:37.495276+00:00,2026-06-23T11:23:40.696947+00:00,TranscriptionError,,,,,,1,,TheMall-005-M8-BKP-02
1782213762958,1782213771945,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,ะ,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ ""ะ"" <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>",th-TH,,true,2026-06-23T11:22:50.998791+00:00,2026-06-23T11:22:54.404518+00:00,TranscriptionError,,,,,,2,,TheMall-005-M8-BKP-02
1782213762958,1782213767441,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>ขณะนี้มีโปรโมชั่นเครื่องดื่มกาแฟและชาภายในศูนย์การค้าค่ะ<break/>สนใจให้ฉันแนะนำร้านที่ร่วมรายการไหมคะ""",th-TH,,false,2026-06-23T11:22:46.874451+00:00,2026-06-23T11:22:47.107445+00:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-005-M8-BKP-02
1782213682409,1782213729378,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,"9rjdhcddSmdff,b,b,,b","I'm sorry, I couldn't find information about ""9rjdhcddSmdff,b,b,,b"".
If I misunderstood your question, please ask again. [interrupt] [interrupt]",en-US,,true,2026-06-23T11:22:08.459270+00:00,2026-06-23T11:22:12.039695+00:00,TranscriptionError,,,,,,3,,TheMall-005-M8-BKP-02
1782213682409,1782213704262,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,g,"I'm sorry, I couldn't find information about ""g"". <break/> If I misunderstood your question, please ask again. <break/>",en-US,,true,2026-06-23T11:21:43.340811+00:00,2026-06-23T11:21:45.453073+00:00,TranscriptionError,,,,,,2,,TheMall-005-M8-BKP-02
1782213682409,1782213697668,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,,ggtfjr.sdjej,"I'm sorry, I couldn't find information about ""ggtfjr.sdjej"". <break/> If I misunderstood your question, please ask again. <break/>",en-US,,true,2026-06-23T11:21:36.811886+00:00,2026-06-23T11:21:39.827742+00:00,TranscriptionError,,,,,,1,,TheMall-005-M8-BKP-02
