sessionId,askAnswerId,machineId,configId,audioUrl,question,answer,language,isHelpful,isApology,startAt,endAt,category,subCategory,mentionedstorename,isMentionedBrandsInKM,quickReplyLevel,quickReplyParentTitle,questionNumber,keyword,machineName
1780229756006,1780229762924,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MAGIC DISCOUNT: Instant Savings & Double Points,"The MAGIC DISCOUNT promotion offers M Card members instant discounts and double reward points across various categories. <break/> It runs in three phases: <break/> Phase 1: June 1 - June 30, 2026, with up to 400 Baht discount by redeeming 800 M Points for 200 Baht discount. <break/> Participating categories: SPORT, FASHION SPORTS, BEAUTY, LIFESTYLE. <break/> Phase 2: July 1 - July 31, 2026, 200 Baht discount redeeming 800 M Points for 200 Baht discount. <break/> Category: CAFE & RESTAURANT. <break/> Phase 3: August 1 - September 15, 2026, up to 600 Baht discount redeeming 800 M Points for 200 Baht discount. <break/> Categories: IT, EDUCATION, BEAUTY SERVICE, FURNITURE. <break/> You must be an M Card member and inform staff before payment to use the promotion. <break/> Discounts apply for payments over 1 Baht after discount. <break/> Points are credited within 24 hours. <break/> This promotion cannot be combined with other promotions or exchanged for cash. <break/> For more details, ask at the point of sale or call M Card Call Center 02-789-5555. <break/> Enjoy your savings and double points! <break/>",en-US,,false,2026-05-31T12:16:01.175855+00:00,2026-05-31T12:16:20.628086+00:00,Quick Reply,,,,2,quick reply: promotion,3,,TheMall-002-M8-BKP-03
1780229756006,1780229759044,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,There are several great promotions available right now.<break/>You can tap the cards below to see more details.,en-US,,false,2026-05-31T12:15:57.297147+00:00,2026-05-31T12:15:57.532694+00:00,Quick Reply,,,,1,quick reply: promotion,1,,TheMall-002-M8-BKP-03
1780226691620,1780229739780,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US,,false,2026-05-31T12:15:38.618921+00:00,2026-05-31T12:15:38.953317+00:00,Quick Reply,,,,1,quick reply: Special Privilege,1,,TheMall-002-M8-BKP-03
1780227624624,1780227643585,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=449a1c8bfc5851018d1dc48def023016, ชื่อว่าอะไร,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH,,false,2026-05-31T11:40:44.408655+00:00,2026-05-31T11:40:48.923287+00:00,TranscriptionError,,,,,,2,,TheMall-005-M8-BKP-02
1780227624624,1780227631664,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=65b880a5649d1976497e8757bbe7ef12, คุณมาจากไหนคุณมาทำอะไรทำไมคุณต้องมาอยู่ตรงนี้,ฉันคือ M-Agent ค่ะ <break/> ฉันอยู่ที่นี่เพื่อช่วยให้ข้อมูลและแนะนำร้านค้าในเดอะมอลล์บางกะปิอย่างสนุกสนานและเป็นกันเองค่ะ <break/> ถ้าคุณมีคำถามเกี่ยวกับร้านค้า โปรโมชั่น หรือข้อมูลอื่น ๆ ในห้างนี้ ฉันยินดีช่วยเสมอค่ะ <break/>,th-TH,,false,2026-05-31T11:40:32.884827+00:00,2026-05-31T11:40:38.924232+00:00,Misc,,,,,,1,,TheMall-005-M8-BKP-02
1780227600583,1780227604194,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=29655560196a49df333fc31e6f0cb43d, ฉันหล่อไหม,คุณหล่อแน่นอนค่ะ <break/> แต่ฉันเป็นแค่ผู้ช่วยข้อมูลที่นี่นะคะ <break/> มีอะไรให้ช่วยเรื่องข้อมูลร้านค้าหรือบริการในห้างไหมคะ? <break/>,th-TH,,false,2026-05-31T11:40:05.084317+00:00,2026-05-31T11:40:09.808910+00:00,Misc,,,,,,1,,TheMall-005-M8-BKP-02
1780227576508,1780227581799,16f880a4-ccd9-41b6-a3ad-0f0075b649a2,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=aed506bbc5cf197f97bed63ca3342fb5, Zoom,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ Zoom <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH,,true,2026-05-31T11:39:43.161949+00:00,2026-05-31T11:39:47.449973+00:00,TranscriptionError,,,,,,1,,TheMall-005-M8-BKP-02
1780223954295,1780226848608,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,superich,"I'm sorry, I couldn't find information about superich. <break/> If I misunderstood your question, please ask again. <break/>",en-US,false,true,2026-05-31T11:27:28.419568+00:00,2026-05-31T11:27:32.034618+00:00,TranscriptionError,,,,,,2,,TheMall-001-M8-BKP-01
1780223954295,1780226831420,135ef541-0de0-41cb-bd1f-c909b3ddb9a3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,You’re now at The Mall Life Store Bangkapi.<break/>Is there any store or brand you’d like to find? I can help you with that!,en-US,,false,2026-05-31T11:27:11.708947+00:00,2026-05-31T11:27:11.935497+00:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-001-M8-BKP-01
1780226655131,1780226657068,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,There are several great promotions available right now.<break/>You can tap the cards below to see more details.,en-US,,false,2026-05-31T11:24:15.754944+00:00,2026-05-31T11:24:16.033726+00:00,Quick Reply,,,,1,quick reply: promotion,1,,TheMall-002-M8-BKP-03
1780226642594,1780226647503,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=4a655e191478c0c0e756f4194980f57e, มีโปรโมชั่นหลายทาง,"ตอนนี้ที่ The Mall บางกะปิ มีโปรโมชั่นน่าสนใจหลายอย่างค่ะ <break/>
1. M Power White รับส่วนลดเพิ่ม 5% เมื่อช้อปครบ 1,500 บาทขึ้นไปต่อใบเสร็จ <break/>
   - ส่วนลดสูงสุด 50 บาท <break/>
   - ใช้ได้กับทุกแผนกในร้าน Power Mall, Gourmet Market, Home Fresh Mart และสาขา The Mall ทุกสาขา (ยกเว้น Bluport หัวหิน) <break/>
   - เริ่มตั้งแต่ 1 เมษายน ถึง 31 ธันวาคม 2569 <break/>
2. M Power Blue/Black รับส่วนลดเพิ่ม 10% สูงสุด 200 บาท <break/>
   - ใช้ได้กับทุกแผนกในร้านเดียวกับโปรโมชั่น White <break/>
   - จำกัด 1 สิทธิ์ต่อบัตร M ต่อเดือน <break/>
   - เริ่มตั้งแต่ 1 เมษายน ถึง 31 ธันวาคม 2569 <break/>
3. M Power Black รับส่วนลดเพิ่ม 10% สูงสุด 300 บาท <break/>
   - เงื่อนไขและสถานที่เหมือนกับ M Power Blue/Black <break/>
   - จำกัด 1 สิทธิ์ต่อบัตร M ต่อเดือน <break/>
4. M Power Red รับส่วนลดเพิ่ม 5% สูงสุด 100 บาท <break/>
   - ใช้ได้กับทุกแผนกในร้านเดียวกับโปรโมชั่นอื่นๆ <break/>
   - จำกัด 1 สิทธิ์ต่อบัตร M ต่อเดือน <break/>
   - เริ่มตั้งแต่ 1 เมษายน ถึง 31 ธันวาคม 2569 <break/>
ทุกโปรโมชั่นต้องใช้ผ่านแอป M Card และมีเงื่อนไขจำกัดสิทธิ์และข้อยกเว้นบางรายการค่ะ <break/>
ถ้าคุณสนใจโปรโมชั่นไหนเพิ่มเติม บอกได้นะคะ <break/>",th-TH,,false,2026-05-31T11:24:06.515086+00:00,2026-05-31T11:24:17.492913+00:00,Promotions,,,,,,1,,TheMall-002-M8-BKP-03
1780225207984,1780225260607,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,,ใ,"ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับใ
ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>",th-TH,,true,2026-05-31T11:01:00.688816+00:00,2026-05-31T11:01:04.135315+00:00,TranscriptionError,,,,,,2,,TheMall-004-M8-BKP-05
1780225207984,1780225213126,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=656b4ff39772a8bd4b6b3ca9a7ea5066, ขอเพลงรัก,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับเพลงรัก <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH,,true,2026-05-31T11:00:13.927589+00:00,2026-05-31T11:00:18.775325+00:00,Misc,,,,,,1,,TheMall-004-M8-BKP-05
1780225199154,1780225200965,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US,,false,2026-05-31T11:00:01.316735+00:00,2026-05-31T11:00:01.834927+00:00,Quick Reply,,,,1,quick reply: Special Privilege,1,,TheMall-004-M8-BKP-05
1780225014714,1780225020064,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=0bd351d8b7eb2101f562541540e1b51a, กินอะไรดี,ถ้าคุณกำลังมองหาที่กินที่ The Mall Lifestore Bangkapi <break/> มีร้านอาหารหลายร้านให้เลือกค่ะ <break/> เช่น Fuji Restaurant ที่ชั้น 3 <break/> มีอาหารหลากหลายแบบ <break/> หรือถ้าชอบชาบู มีร้าน Katei Shabu อยู่ที่ชั้น 3 เช่นกันค่ะ <break/> ถ้าชอบอาหารเกาหลี ลองไปที่ Hasul Korean Restaurant ที่ชั้น 3 ได้เลยค่ะ <break/> หรือถ้าอยากกินก๋วยเตี๋ยวแบบมิชลินแนะนำ Ket O Cha ที่ชั้น G <break/> และยังมี Food Court ที่ชั้น 3 ให้เลือกอาหารหลากหลายแบบด้วยค่ะ <break/> คุณสนใจร้านไหนเป็นพิเศษไหมคะ? <break/>,th-TH,,false,2026-05-31T10:57:00.558224+00:00,2026-05-31T10:57:06.390777+00:00,Recommendation,Food & Beverage,,,,,1,,TheMall-004-M8-BKP-05
1780224886138,1780224977546,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=e2e4196da08d24edcf39184ee137a18c, MK มีบุฟเฟ่ไหม,ร้าน MK Restaurants ที่เดอะมอลล์ไลฟ์สโตร์บางกะปิ ไม่มีข้อมูลว่ามีบุฟเฟ่ต์นะคะ <break/> เป็นร้านอาหารประเภทชาบูและสุกี้ที่ให้บริการแบบสั่งจานเดี่ยวค่ะ <break/> ถ้าคุณสนใจบุฟเฟ่ต์ ลองดูร้าน Tenjo Sushi & Yakiniku Premium Buffet หรือ Senju Shabu & Sushi Premium Buffet ที่ชั้น 3 ค่ะ <break/> ทั้งสองร้านนี้เป็นบุฟเฟ่ต์พรีเมียมค่ะ <break/> สนใจข้อมูลเพิ่มเติมไหมคะ? <break/>,th-TH,,false,2026-05-31T10:56:18.004042+00:00,2026-05-31T10:56:24.308232+00:00,Shop Specific,Food & Beverage,,,,,4,,TheMall-004-M8-BKP-05
1780224886138,1780224942845,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=ab9223023d775f86d790102ec1841cc3, มีร้านอื่นไหม,"ที่เดอะมอลล์ไลฟ์สโตร์บางกะปิ นอกจากร้าน Salad Factory, Yole และ Mr. Jolly แล้ว ยังมีร้าน Luggaw ที่ชั้น G ด้วยค่ะ
ร้านนี้ก็เน้นเครื่องดื่มสุขภาพ น้ำผลไม้สด และสมูทตี้เหมือนกัน
คุณสามารถเลือกได้ตามชอบเลยค่ะ <break/> มีตัวเลือกเยอะมากเพื่อสุขภาพดีของคุณค่ะ <break/> สนใจร้านไหนเพิ่มเติมไหมคะ?",th-TH,,false,2026-05-31T10:55:43.352436+00:00,2026-05-31T10:55:50.099568+00:00,Recommendation,Shop Specific,,,,,3,,TheMall-004-M8-BKP-05
1780224886138,1780224903785,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=81a8d557c46a663e17bbbe6a68abc5b5, ฉันลดความอ้วนอยู่,"ถ้าคุณลดความอ้วนอยู่ ที่เดอะมอลล์ไลฟ์สโตร์บางกะปิ มีร้านอาหารเพื่อสุขภาพหลายร้านเลยค่ะ <break/>
เช่นร้าน Salad Factory ที่ชั้น 3 มีสลัดสดและอาหารเพื่อสุขภาพ <break/>
หรือถ้าชอบเครื่องดื่มสุขภาพ มีร้าน Yole ที่ชั้น G ขายเครื่องดื่มเพื่อสุขภาพ น้ำผลไม้ สมูทตี้ และโยเกิร์ต <break/>
และร้าน Mr. Jolly ที่ชั้น G ก็มีน้ำผลไม้ สมูทตี้ และโยเกิร์ตที่เหมาะกับคนรักสุขภาพค่ะ <break/>
คุณสนใจลองร้านไหนไหมคะ? <break/>",th-TH,,false,2026-05-31T10:55:04.177446+00:00,2026-05-31T10:55:12.839975+00:00,Misc,,,,,,2,,TheMall-004-M8-BKP-05
1780224886138,1780224890840,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=820bd3934ed69e0fbd14805640fa653d, กินอะไรดี,ที่เดอะมอลล์ไลฟ์สโตร์บางกะปิ คุณสามารถเลือกกินได้หลายแบบเลยค่ะ <break/> มีร้านอาหารญี่ปุ่นอย่าง Fuji Restaurant ที่ชั้น 3 <break/> หรือถ้าชอบชาบู ก็มีร้าน Katei Shabu อยู่ที่ชั้น 3 เช่นกันค่ะ <break/> ถ้าชอบอาหารเกาหลี ลองไปที่ Hasul Korean Restaurant ที่ชั้น 3 ได้เลยค่ะ <break/> หรือถ้าอยากกินก๋วยเตี๋ยวไทยรสเด็ด มีร้าน Ket O Cha ที่ชั้น G ซึ่งได้รับการรับรองจากมิชลินด้วยนะคะ <break/> นอกจากนี้ยังมีฟู้ดคอร์ทที่ชั้น 3 ให้เลือกอาหารหลากหลายแบบอีกด้วยค่ะ <break/> คุณสนใจร้านไหนเป็นพิเศษไหมคะ? <break/>,th-TH,,false,2026-05-31T10:54:51.295554+00:00,2026-05-31T10:54:58.069425+00:00,10. Recommendation,Food & Beverage,,,,,1,,TheMall-004-M8-BKP-05
1780224814823,1780224867748,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=c7077cedd0f53d9ce1f5ee2ade990fbe, ฉัน,ขออภัยค่ะ ฉันไม่พบข้อมูลเกี่ยวกับ ฉัน <break/> ถ้าฉันเข้าใจคำถามของคุณผิดพลาด กรุณาถามอีกครั้งค่ะ <break/>,th-TH,,true,2026-05-31T10:54:28.712426+00:00,2026-05-31T10:54:33.145488+00:00,TranscriptionError,,,,,,2,,TheMall-004-M8-BKP-05
1780224814823,1780224834646,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=ee1621e6daabb93fb5bef8052b5c65af, กินอะไรดี,คุณสามารถเลือกกินได้หลายร้านเลยค่ะ <break/> ที่ชั้น 3 มีร้านอาหารญี่ปุ่น Fuji Restaurant <break/> ร้านชาบู Katei Shabu <break/> และร้านอาหารเกาหลี Hasul Korean Restaurant <break/> หรือถ้าชอบบรรยากาศแบบ Food Court ก็มีให้เลือกหลากหลายเมนูที่ชั้น 3 เช่นกันค่ะ <break/> ถ้าชอบก๋วยเตี๋ยวไทยรสเด็ด ลองไปที่ร้าน Ket O Cha ที่ชั้น G ดูนะคะ <break/> มีทั้งก๋วยเตี๋ยวเนื้อและหมูที่ได้รับการยอมรับจาก Michelin ด้วยค่ะ <break/> คุณสนใจร้านไหนเป็นพิเศษไหมคะ? <break/>,th-TH,,false,2026-05-31T10:53:55.868247+00:00,2026-05-31T10:54:03.876385+00:00,Recommendation,Food & Beverage,,,,,1,,TheMall-004-M8-BKP-05
1780224784341,1780224797227,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: MAGIC DISCOUNT: Instant Savings & Double Points,"โปรโมชั่น MAGIC DISCOUNT สำหรับสมาชิก M Card ค่ะ <break/>
- มีส่วนลดทันทีสูงสุดถึง 600 บาทใน 3 ช่วงเวลา <break/>
- ช่วงที่ 1 (1 มิ.ย. - 30 มิ.ย. 2026) รับส่วนลดสูงสุด 400 บาท <break/>
- ช่วงที่ 2 (1 ก.ค. - 31 ก.ค. 2026) รับส่วนลด 200 บาท <break/>
- ช่วงที่ 3 (1 ส.ค. - 15 ก.ย. 2026) รับส่วนลดสูงสุด 600 บาท <break/>
- ใช้ 800 M Points แลกรับส่วนลด 200 บาท <break/>
- มีการสะสมคะแนน M Points คูณ 2 ในบางหมวดหมู่ร้านค้า <break/>
- หมวดหมู่ร้านค้าที่ร่วมรายการแตกต่างกันในแต่ละช่วง เช่น กีฬา, แฟชั่น, คาเฟ่, ไอที, ความงาม และอื่น ๆ <break/>
- ต้องแจ้งพนักงานก่อนชำระเงินเพื่อใช้สิทธิ์ <break/>
- ไม่สามารถใช้ร่วมกับโปรโมชั่นอื่นได้ และไม่แลกเป็นเงินสดค่ะ <break/>
- โปรโมชั่นนี้ที่ The Mall Lifestore Bangkapi ค่ะ <break/>
ถ้าคุณสนใจรายละเอียดเพิ่มเติมหรือวิธีใช้สิทธิ์ แจ้งได้นะคะ <break/>",th-TH,,false,2026-05-31T10:53:17.113652+00:00,2026-05-31T10:53:24.844229+00:00,Quick Reply,,,,2,quick reply: promotion,2,,TheMall-004-M8-BKP-05
1780224784341,1780224785979,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,ตอนนี้มีโปรโมชั่นดี ๆ หลายรายการเลยค่ะ<break/>ลูกค้าสามารถแตะดูรายละเอียดจากการ์ดด้านล่างได้เลยนะคะ,th-TH,,false,2026-05-31T10:53:05.902793+00:00,2026-05-31T10:53:06.206109+00:00,Quick Reply,,,,1,quick reply: promotion,1,,TheMall-004-M8-BKP-05
1780224775637,1780224782406,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: promotion,There are several great promotions available right now.<break/>You can tap the cards below to see more details.,en-US,,false,2026-05-31T10:53:02.311506+00:00,2026-05-31T10:53:02.657788+00:00,Quick Reply,,,,1,quick reply: promotion,1,,TheMall-004-M8-BKP-05
1780224745437,1780224747978,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Coffee or Tea,"""ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>ขณะนี้มีโปรโมชั่นเครื่องดื่มกาแฟและชาภายในศูนย์การค้าค่ะ<break/>สนใจให้ฉันแนะนำร้านที่ร่วมรายการไหมคะ""",th-TH,,false,2026-05-31T10:52:27.859869+00:00,2026-05-31T10:52:28.213314+00:00,Quick Reply,,,,1,quick reply: Coffee or Tea,1,,TheMall-004-M8-BKP-05
1780224738863,1780224740981,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Directory,ขณะนี้ลูกค้าอยู่ที่เดอะมอลล์ไลฟ์สโตร์ บางกะปิ นะคะ<break/>อยากหาร้านไหนหรือแบรนด์อะไรเป็นพิเศษไหมคะ เดี๋ยวฉันช่วยดูให้ค่ะ,th-TH,,false,2026-05-31T10:52:20.876885+00:00,2026-05-31T10:52:21.022778+00:00,Quick Reply,,,,1,quick reply: Directory,1,,TheMall-004-M8-BKP-05
1780214577878,1780224736814,c9f04fd5-e1d4-47a5-8866-ac555bced1d3,c9cc2d27f5c76ffd8e18ecfe24419215,,quick reply: Special Privilege,"""“You’re currently at The Mall Lifestore Bangkapi.<break/>Discover special privileges waiting for you across the mall.<break/>Would you like to see participating stores?”""",en-US,,false,2026-05-31T10:52:17.298980+00:00,2026-05-31T10:52:18.012187+00:00,Quick Reply,,,,1,quick reply: Special Privilege,1,,TheMall-004-M8-BKP-05
1780224568315,1780224587958,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=58892cddcc16a60621989f40f52c8a42, ร้าน,"ร้าน BATA อยู่ที่ชั้น 1 ค่ะ
ในอาคาร The Mall Lifestore Bangkapi
คุณสามารถไปช้อปปิ้งรองเท้าแฟชั่นและเครื่องประดับได้ที่นั่นค่ะ <break/>",th-TH,,false,2026-05-31T10:49:46.557077+00:00,2026-05-31T10:49:52.392172+00:00,TranscriptionError,,,,,,2,,TheMall-002-M8-BKP-03
1780224568315,1780224572506,53c8aecf-7c86-4034-9b84-ffa5b9bb11a1,c9cc2d27f5c76ffd8e18ecfe24419215,https://api.amityrobotics.com/v1/audio/redirect?id=6af0cc9685784e95d07f78e40419095b, สวัสดี,ฉันคือ M-Agent ค่ะ <break/> ยินดีที่ได้ช่วยเหลือคุณ <break/> มีอะไรให้ช่วยไหมคะ? <break/>,th-TH,,false,2026-05-31T10:49:31.421548+00:00,2026-05-31T10:49:35.142189+00:00,Misc,,,,,,1,,TheMall-002-M8-BKP-03
